season,week,game_type,gameday,home_team,away_team,home_score,away_score,home_rest,away_rest,div_game
2006,17,REG,2006-12-31,BAL,BUF,19,7,7,7,0
2006,17,REG,2006-12-31,DEN,SF,23,26,7,7,0
2006,17,REG,2006-12-31,IND,MIA,27,22,7,6,0
2006,17,REG,2006-12-31,PHI,ATL,24,17,6,7,0
2006,17,REG,2006-12-31,LAC,ARI,27,20,7,7,0
2006,17,REG,2006-12-31,CHI,GB,7,26,7,10,1
2006,18,WC,2007-01-06,IND,KC,23,8,6,6,0
2006,18,WC,2007-01-06,SEA,DAL,21,20,6,6,0
2006,18,WC,2007-01-07,NE,NYJ,37,16,7,7,1
2006,18,WC,2007-01-07,PHI,NYG,23,20,7,8,1
2006,19,DIV,2007-01-13,BAL,IND,6,15,13,7,0
2006,19,DIV,2007-01-13,NO,PHI,27,24,13,6,0
2006,19,DIV,2007-01-14,CHI,SEA,27,24,14,8,0
2006,19,DIV,2007-01-14,LAC,NE,21,24,14,7,0
2006,20,CON,2007-01-21,CHI,NO,39,14,7,8,0
2006,20,CON,2007-01-21,IND,NE,38,34,8,7,0
2006,21,SB,2007-02-04,CHI,IND,17,29,14,14,0
2007,1,REG,2007-09-06,IND,NO,41,10,7,7,0
2007,1,REG,2007-09-09,BUF,DEN,14,15,7,7,0
2007,1,REG,2007-09-09,CLE,PIT,7,34,7,7,1
2007,1,REG,2007-09-09,GB,PHI,16,13,7,7,0
2007,1,REG,2007-09-09,HOU,KC,20,3,7,7,0
2007,1,REG,2007-09-09,JAX,TEN,10,13,7,7,1
2007,1,REG,2007-09-09,MIN,ATL,24,3,7,7,0
2007,1,REG,2007-09-09,NYJ,NE,14,38,7,7,1
2007,1,REG,2007-09-09,LA,CAR,13,27,7,7,0
2007,1,REG,2007-09-09,WAS,MIA,16,13,7,7,0
2007,1,REG,2007-09-09,LV,DET,21,36,7,7,0
2007,1,REG,2007-09-09,LAC,CHI,14,3,7,7,0
2007,1,REG,2007-09-09,SEA,TB,20,6,7,7,0
2007,1,REG,2007-09-09,DAL,NYG,45,35,7,7,1
2007,1,REG,2007-09-10,CIN,BAL,27,20,7,7,1
2007,1,REG,2007-09-10,SF,ARI,20,17,7,7,1
2007,2,REG,2007-09-16,CAR,HOU,21,34,7,7,0
2007,2,REG,2007-09-16,CLE,CIN,51,45,7,6,1
2007,2,REG,2007-09-16,JAX,ATL,13,7,7,7,0
2007,2,REG,2007-09-16,NYG,GB,13,35,7,7,0
2007,2,REG,2007-09-16,PIT,BUF,26,3,7,7,0
2007,2,REG,2007-09-16,LA,SF,16,17,7,6,1
2007,2,REG,2007-09-16,TB,NO,31,14,7,10,1
2007,2,REG,2007-09-16,TEN,IND,20,22,7,10,1
2007,2,REG,2007-09-16,ARI,SEA,23,20,6,7,1
2007,2,REG,2007-09-16,DET,MIN,20,17,7,7,1
2007,2,REG,2007-09-16,MIA,DAL,20,37,7,7,0
2007,2,REG,2007-09-16,BAL,NYJ,20,13,6,7,0
2007,2,REG,2007-09-16,CHI,KC,20,10,7,7,0
2007,2,REG,2007-09-16,DEN,LV,23,20,7,7,1
2007,2,REG,2007-09-16,NE,LAC,38,14,7,7,0
2007,2,REG,2007-09-17,PHI,WAS,12,20,8,8,1
2007,3,REG,2007-09-23,BAL,ARI,26,23,7,7,0
2007,3,REG,2007-09-23,GB,LAC,31,24,7,7,0
2007,3,REG,2007-09-23,HOU,IND,24,30,7,7,1
2007,3,REG,2007-09-23,KC,MIN,13,10,7,7,0
2007,3,REG,2007-09-23,NE,BUF,38,7,7,7,1
2007,3,REG,2007-09-23,NYJ,MIA,31,28,7,7,1
2007,3,REG,2007-09-23,PHI,DET,56,21,6,7,0
2007,3,REG,2007-09-23,PIT,SF,37,16,7,7,0
2007,3,REG,2007-09-23,TB,LA,24,3,7,7,0
2007,3,REG,2007-09-23,DEN,JAX,14,23,7,7,0
2007,3,REG,2007-09-23,LV,CLE,26,24,7,7,0
2007,3,REG,2007-09-23,SEA,CIN,24,21,7,7,0
2007,3,REG,2007-09-23,ATL,CAR,20,27,7,7,1
2007,3,REG,2007-09-23,WAS,NYG,17,24,6,7,1
2007,3,REG,2007-09-23,CHI,DAL,10,34,7,7,0
2007,3,REG,2007-09-24,NO,TEN,14,31,8,8,0
2007,4,REG,2007-09-30,ATL,HOU,26,16,7,7,0
2007,4,REG,2007-09-30,BUF,NYJ,17,14,7,7,1
2007,4,REG,2007-09-30,CLE,BAL,27,13,7,7,1
2007,4,REG,2007-09-30,DAL,LA,35,7,7,7,0
2007,4,REG,2007-09-30,DET,CHI,37,27,7,7,1
2007,4,REG,2007-09-30,MIA,LV,17,35,7,7,0
2007,4,REG,2007-09-30,MIN,GB,16,23,7,7,1
2007,4,REG,2007-09-30,CAR,TB,7,20,7,7,1
2007,4,REG,2007-09-30,SF,SEA,3,23,7,7,1
2007,4,REG,2007-09-30,ARI,PIT,21,14,7,7,0
2007,4,REG,2007-09-30,IND,DEN,38,20,7,7,0
2007,4,REG,2007-09-30,LAC,KC,16,30,7,7,1
2007,4,REG,2007-09-30,NYG,PHI,16,3,7,7,1
2007,4,REG,2007-10-01,CIN,NE,13,34,8,8,0
2007,5,REG,2007-10-07,HOU,MIA,22,19,7,7,0
2007,5,REG,2007-10-07,KC,JAX,7,17,7,14,0
2007,5,REG,2007-10-07,NE,CLE,34,17,6,7,0
2007,5,REG,2007-10-07,NO,CAR,13,16,13,7,1
2007,5,REG,2007-10-07,NYG,NYJ,35,24,7,7,0
2007,5,REG,2007-10-07,PIT,SEA,21,0,7,7,0
2007,5,REG,2007-10-07,LA,ARI,31,34,7,7,1
2007,5,REG,2007-10-07,TEN,ATL,20,13,13,7,0
2007,5,REG,2007-10-07,WAS,DET,34,3,14,7,0
2007,5,REG,2007-10-07,IND,TB,33,14,7,7,0
2007,5,REG,2007-10-07,DEN,LAC,3,41,7,7,1
2007,5,REG,2007-10-07,SF,BAL,7,9,7,7,0
2007,5,REG,2007-10-07,GB,CHI,20,27,7,7,1
2007,5,REG,2007-10-08,BUF,DAL,24,25,8,8,0
2007,6,REG,2007-10-14,BAL,LA,22,3,7,7,0
2007,6,REG,2007-10-14,CHI,MIN,31,34,7,14,1
2007,6,REG,2007-10-14,CLE,MIA,41,31,7,7,0
2007,6,REG,2007-10-14,GB,WAS,17,14,7,7,0
2007,6,REG,2007-10-14,JAX,HOU,37,17,7,7,1
2007,6,REG,2007-10-14,KC,CIN,27,20,7,13,0
2007,6,REG,2007-10-14,NYJ,PHI,9,16,7,14,0
2007,6,REG,2007-10-14,TB,TEN,13,10,7,7,0
2007,6,REG,2007-10-14,ARI,CAR,10,25,7,7,0
2007,6,REG,2007-10-14,DAL,NE,27,48,6,7,0
2007,6,REG,2007-10-14,LAC,LV,28,14,7,14,1
2007,6,REG,2007-10-14,SEA,NO,17,28,7,7,0
2007,6,REG,2007-10-15,ATL,NYG,10,31,8,8,0
2007,7,REG,2007-10-21,BUF,BAL,19,14,13,7,0
2007,7,REG,2007-10-21,DET,TB,23,16,14,7,0
2007,7,REG,2007-10-21,HOU,TEN,36,38,7,7,1
2007,7,REG,2007-10-21,MIA,NE,28,49,7,7,1
2007,7,REG,2007-10-21,NO,ATL,22,16,7,6,1
2007,7,REG,2007-10-21,NYG,SF,33,15,6,14,0
2007,7,REG,2007-10-21,WAS,ARI,21,19,7,7,0
2007,7,REG,2007-10-21,CIN,NYJ,38,31,7,7,0
2007,7,REG,2007-10-21,LV,KC,10,12,7,7,1
2007,7,REG,2007-10-21,DAL,MIN,24,14,7,7,0
2007,7,REG,2007-10-21,PHI,CHI,16,19,7,7,0
2007,7,REG,2007-10-21,SEA,LA,33,6,7,7,1
2007,7,REG,2007-10-21,DEN,PIT,31,28,14,14,0
2007,7,REG,2007-10-22,JAX,IND,7,29,8,15,1
2007,8,REG,2007-10-28,CAR,IND,7,31,14,6,0
2007,8,REG,2007-10-28,CHI,DET,7,16,7,7,1
2007,8,REG,2007-10-28,CIN,PIT,13,24,7,7,1
2007,8,REG,2007-10-28,MIA,NYG,10,13,7,7,0
2007,8,REG,2007-10-28,MIN,PHI,16,23,7,7,0
2007,8,REG,2007-10-28,LA,CLE,20,27,7,14,0
2007,8,REG,2007-10-28,TEN,LV,13,9,7,7,0
2007,8,REG,2007-10-28,NYJ,BUF,3,13,7,7,1
2007,8,REG,2007-10-28,LAC,HOU,35,10,14,7,0
2007,8,REG,2007-10-28,TB,JAX,23,24,7,6,0
2007,8,REG,2007-10-28,NE,WAS,52,7,7,7,0
2007,8,REG,2007-10-28,SF,NO,10,31,7,7,0
2007,8,REG,2007-10-29,DEN,GB,13,19,8,15,0
2007,9,REG,2007-11-04,ATL,SF,20,16,14,7,0
2007,9,REG,2007-11-04,BUF,CIN,33,21,7,7,0
2007,9,REG,2007-11-04,DET,DEN,44,7,7,6,0
2007,9,REG,2007-11-04,KC,GB,22,33,14,6,0
2007,9,REG,2007-11-04,MIN,LAC,35,17,7,7,0
2007,9,REG,2007-11-04,NO,JAX,41,24,7,7,0
2007,9,REG,2007-11-04,NYJ,WAS,20,23,7,7,0
2007,9,REG,2007-11-04,TB,ARI,17,10,7,14,0
2007,9,REG,2007-11-04,TEN,CAR,20,7,7,7,0
2007,9,REG,2007-11-04,CLE,SEA,33,30,7,14,0
2007,9,REG,2007-11-04,IND,NE,20,24,7,7,0
2007,9,REG,2007-11-04,LV,HOU,17,24,7,7,0
2007,9,REG,2007-11-04,PHI,DAL,17,38,7,14,1
2007,9,REG,2007-11-05,PIT,BAL,38,7,8,15,1
2007,10,REG,2007-11-11,CAR,ATL,13,20,7,7,1
2007,10,REG,2007-11-11,GB,MIN,34,0,7,7,1
2007,10,REG,2007-11-11,KC,DEN,11,27,7,7,1
2007,10,REG,2007-11-11,MIA,BUF,10,13,14,7,1
2007,10,REG,2007-11-11,NO,LA,29,37,7,14,0
2007,10,REG,2007-11-11,PIT,CLE,31,28,6,7,1
2007,10,REG,2007-11-11,TEN,JAX,13,28,7,7,1
2007,10,REG,2007-11-11,WAS,PHI,25,33,7,7,1
2007,10,REG,2007-11-11,BAL,CIN,7,21,6,7,1
2007,10,REG,2007-11-11,ARI,DET,31,21,7,7,0
2007,10,REG,2007-11-11,NYG,DAL,20,31,14,7,1
2007,10,REG,2007-11-11,LV,CHI,6,17,7,14,0
2007,10,REG,2007-11-11,LAC,IND,23,21,7,7,0
2007,10,REG,2007-11-12,SEA,SF,24,0,8,8,1
2007,11,REG,2007-11-18,ATL,TB,7,31,7,14,1
2007,11,REG,2007-11-18,BAL,CLE,30,33,7,7,1
2007,11,REG,2007-11-18,CIN,ARI,27,35,7,7,0
2007,11,REG,2007-11-18,DET,NYG,10,16,7,7,0
2007,11,REG,2007-11-18,GB,CAR,31,17,7,7,0
2007,11,REG,2007-11-18,HOU,NO,23,10,14,7,0
2007,11,REG,2007-11-18,IND,KC,13,10,7,7,0
2007,11,REG,2007-11-18,JAX,LAC,24,17,7,7,0
2007,11,REG,2007-11-18,MIN,LV,29,22,7,7,0
2007,11,REG,2007-11-18,PHI,MIA,17,7,7,7,0
2007,11,REG,2007-11-18,NYJ,PIT,19,16,14,7,0
2007,11,REG,2007-11-18,DAL,WAS,28,23,7,7,1
2007,11,REG,2007-11-18,SEA,CHI,30,23,6,7,0
2007,11,REG,2007-11-18,SF,LA,9,13,6,7,1
2007,11,REG,2007-11-18,BUF,NE,10,56,7,14,1
2007,11,REG,2007-11-19,DEN,TEN,34,20,8,8,0
2007,12,REG,2007-11-22,DET,GB,26,37,4,4,1
2007,12,REG,2007-11-22,DAL,NYJ,34,3,4,4,0
2007,12,REG,2007-11-22,ATL,IND,13,31,4,4,0
2007,12,REG,2007-11-25,CAR,NO,6,31,7,7,1
2007,12,REG,2007-11-25,CIN,TEN,35,6,7,6,0
2007,12,REG,2007-11-25,CLE,HOU,27,17,7,7,0
2007,12,REG,2007-11-25,JAX,BUF,36,14,7,7,0
2007,12,REG,2007-11-25,KC,LV,17,20,7,7,1
2007,12,REG,2007-11-25,NYG,MIN,17,41,7,7,0
2007,12,REG,2007-11-25,LA,SEA,19,24,7,7,1
2007,12,REG,2007-11-25,TB,WAS,19,13,7,7,0
2007,12,REG,2007-11-25,ARI,SF,31,37,7,7,1
2007,12,REG,2007-11-25,CHI,DEN,37,34,7,6,0
2007,12,REG,2007-11-25,LAC,BAL,32,14,7,7,0
2007,12,REG,2007-11-25,NE,PHI,31,28,7,7,0
2007,12,REG,2007-11-26,PIT,MIA,3,0,8,8,0
2007,13,REG,2007-11-29,DAL,GB,37,27,7,7,0
2007,13,REG,2007-12-02,CAR,SF,31,14,7,7,0
2007,13,REG,2007-12-02,IND,JAX,28,25,10,7,1
2007,13,REG,2007-12-02,KC,LAC,10,24,7,7,1
2007,13,REG,2007-12-02,MIA,NYJ,13,40,6,10,1
2007,13,REG,2007-12-02,MIN,DET,42,10,7,10,1
2007,13,REG,2007-12-02,PHI,SEA,24,28,7,7,0
2007,13,REG,2007-12-02,LA,ATL,28,16,7,10,0
2007,13,REG,2007-12-02,TEN,HOU,28,20,7,7,1
2007,13,REG,2007-12-02,WAS,BUF,16,17,7,7,0
2007,13,REG,2007-12-02,ARI,CLE,27,21,7,7,0
2007,13,REG,2007-12-02,LV,DEN,34,20,7,7,1
2007,13,REG,2007-12-02,CHI,NYG,16,21,7,7,0
2007,13,REG,2007-12-02,NO,TB,23,27,7,7,1
2007,13,REG,2007-12-02,PIT,CIN,24,10,6,7,1
2007,13,REG,2007-12-03,BAL,NE,24,27,8,8,0
2007,14,REG,2007-12-06,WAS,CHI,24,16,4,4,0
2007,14,REG,2007-12-09,BUF,MIA,38,17,7,7,1
2007,14,REG,2007-12-09,CIN,LA,19,10,7,7,0
2007,14,REG,2007-12-09,DET,DAL,27,28,7,10,0
2007,14,REG,2007-12-09,GB,LV,38,7,10,7,0
2007,14,REG,2007-12-09,HOU,TB,28,14,7,7,0
2007,14,REG,2007-12-09,JAX,CAR,37,6,7,7,0
2007,14,REG,2007-12-09,PHI,NYG,13,16,7,7,1
2007,14,REG,2007-12-09,TEN,LAC,17,23,7,7,0
2007,14,REG,2007-12-09,SEA,ARI,42,21,7,7,1
2007,14,REG,2007-12-09,SF,MIN,7,27,7,7,0
2007,14,REG,2007-12-09,DEN,KC,41,7,7,7,1
2007,14,REG,2007-12-09,NE,PIT,34,13,6,7,0
2007,14,REG,2007-12-09,NYJ,CLE,18,24,7,7,0
2007,14,REG,2007-12-09,BAL,IND,20,44,6,7,0
2007,14,REG,2007-12-10,ATL,NO,14,34,8,8,1
2007,15,REG,2007-12-13,HOU,DEN,31,13,4,4,0
2007,15,REG,2007-12-15,SF,CIN,20,13,6,6,0
2007,15,REG,2007-12-16,CAR,SEA,13,10,7,7,0
2007,15,REG,2007-12-16,CLE,BUF,8,0,7,7,0
2007,15,REG,2007-12-16,KC,TEN,17,26,7,7,0
2007,15,REG,2007-12-16,MIA,BAL,22,16,7,7,0
2007,15,REG,2007-12-16,NE,NYJ,20,10,7,7,1
2007,15,REG,2007-12-16,NO,ARI,31,24,6,7,0
2007,15,REG,2007-12-16,PIT,JAX,22,29,7,7,0
2007,15,REG,2007-12-16,LA,GB,14,33,7,7,0
2007,15,REG,2007-12-16,TB,ATL,37,3,7,6,1
2007,15,REG,2007-12-16,LV,IND,14,21,7,7,0
2007,15,REG,2007-12-16,DAL,PHI,6,10,7,7,1
2007,15,REG,2007-12-16,LAC,DET,51,14,7,7,0
2007,15,REG,2007-12-16,NYG,WAS,10,22,7,10,1
2007,15,REG,2007-12-17,MIN,CHI,20,13,8,11,1
2007,16,REG,2007-12-20,LA,PIT,24,41,4,4,0
2007,16,REG,2007-12-22,CAR,DAL,13,20,6,6,0
2007,16,REG,2007-12-23,BUF,NYG,21,38,7,7,0
2007,16,REG,2007-12-23,CHI,GB,35,7,6,7,1
2007,16,REG,2007-12-23,CIN,CLE,19,14,8,7,1
2007,16,REG,2007-12-23,DET,KC,25,20,7,7,0
2007,16,REG,2007-12-23,IND,HOU,38,15,7,10,1
2007,16,REG,2007-12-23,JAX,LV,49,11,7,7,0
2007,16,REG,2007-12-23,NO,PHI,23,38,7,7,0
2007,16,REG,2007-12-23,ARI,ATL,30,27,7,7,0
2007,16,REG,2007-12-23,SF,TB,21,19,8,7,0
2007,16,REG,2007-12-23,NE,MIA,28,7,7,7,1
2007,16,REG,2007-12-23,SEA,BAL,27,6,7,7,0
2007,16,REG,2007-12-23,TEN,NYJ,10,6,7,7,0
2007,16,REG,2007-12-23,MIN,WAS,21,32,6,7,0
2007,16,REG,2007-12-24,LAC,DEN,23,3,8,11,1
2007,17,REG,2007-12-29,NYG,NE,35,38,6,6,0
2007,17,REG,2007-12-30,ATL,SEA,44,41,7,7,0
2007,17,REG,2007-12-30,CHI,NO,33,25,7,7,0
2007,17,REG,2007-12-30,CLE,SF,20,7,7,7,0
2007,17,REG,2007-12-30,GB,DET,34,13,7,7,1
2007,17,REG,2007-12-30,HOU,JAX,42,28,7,7,1
2007,17,REG,2007-12-30,MIA,CIN,25,38,7,7,0
2007,17,REG,2007-12-30,PHI,BUF,17,9,7,7,0
2007,17,REG,2007-12-30,TB,CAR,23,31,7,8,1
2007,17,REG,2007-12-30,ARI,LA,48,19,7,10,1
2007,17,REG,2007-12-30,BAL,PIT,27,21,7,10,1
2007,17,REG,2007-12-30,DEN,MIN,22,19,6,7,0
2007,17,REG,2007-12-30,NYJ,KC,13,10,7,7,0
2007,17,REG,2007-12-30,LV,LAC,17,30,7,6,1
2007,17,REG,2007-12-30,WAS,DAL,27,6,7,8,1
2007,17,REG,2007-12-30,IND,TEN,10,16,7,7,1
2007,18,WC,2008-01-05,SEA,WAS,35,14,6,6,0
2007,18,WC,2008-01-05,PIT,JAX,29,31,6,6,0
2007,18,WC,2008-01-06,TB,NYG,14,24,7,8,0
2007,18,WC,2008-01-06,LAC,TEN,17,6,7,7,0
2007,19,DIV,2008-01-12,GB,SEA,42,20,13,7,0
2007,19,DIV,2008-01-12,NE,JAX,31,20,14,7,0
2007,19,DIV,2008-01-13,IND,LAC,24,28,14,7,0
2007,19,DIV,2008-01-13,DAL,NYG,17,21,14,7,1
2007,20,CON,2008-01-20,NE,LAC,21,12,8,7,0
2007,20,CON,2008-01-20,GB,NYG,20,23,8,7,0
2007,21,SB,2008-02-03,NE,NYG,14,17,14,14,0
2008,1,REG,2008-09-04,NYG,WAS,16,7,7,7,1
2008,1,REG,2008-09-07,ATL,DET,34,21,7,7,0
2008,1,REG,2008-09-07,BAL,CIN,17,10,7,7,1
2008,1,REG,2008-09-07,BUF,SEA,34,10,7,7,0
2008,1,REG,2008-09-07,MIA,NYJ,14,20,7,7,1
2008,1,REG,2008-09-07,NE,KC,17,10,7,7,0
2008,1,REG,2008-09-07,NO,TB,24,20,7,7,1
2008,1,REG,2008-09-07,PHI,LA,38,3,7,7,0
2008,1,REG,2008-09-07,PIT,HOU,38,17,7,7,0
2008,1,REG,2008-09-07,TEN,JAX,17,10,7,7,1
2008,1,REG,2008-09-07,CLE,DAL,10,28,7,7,0
2008,1,REG,2008-09-07,LAC,CAR,24,26,7,7,0
2008,1,REG,2008-09-07,SF,ARI,13,23,7,7,1
2008,1,REG,2008-09-07,IND,CHI,13,29,7,7,0
2008,1,REG,2008-09-08,GB,MIN,24,19,7,7,1
2008,1,REG,2008-09-08,LV,DEN,14,41,7,7,1
2008,2,REG,2008-09-14,CAR,CHI,20,17,7,7,0
2008,2,REG,2008-09-14,CIN,TEN,7,24,7,7,0
2008,2,REG,2008-09-14,DET,GB,25,48,7,6,1
2008,2,REG,2008-09-14,JAX,BUF,16,20,7,7,0
2008,2,REG,2008-09-14,KC,LV,8,23,7,6,1
2008,2,REG,2008-09-14,MIN,IND,15,18,6,7,0
2008,2,REG,2008-09-14,LA,NYG,13,41,7,10,0
2008,2,REG,2008-09-14,WAS,NO,29,24,10,7,0
2008,2,REG,2008-09-14,SEA,SF,30,33,7,7,1
2008,2,REG,2008-09-14,TB,ATL,24,9,7,7,1
2008,2,REG,2008-09-14,ARI,MIA,31,10,7,7,0
2008,2,REG,2008-09-14,DEN,LAC,39,38,6,7,1
2008,2,REG,2008-09-14,NYJ,NE,10,19,7,7,1
2008,2,REG,2008-09-14,CLE,PIT,6,10,7,7,1
2008,2,REG,2008-09-15,DAL,PHI,41,37,8,8,1
2008,3,REG,2008-09-21,ATL,KC,38,14,7,7,0
2008,3,REG,2008-09-21,BUF,LV,24,23,7,7,0
2008,3,REG,2008-09-21,CHI,TB,24,27,7,7,0
2008,3,REG,2008-09-21,MIN,CAR,20,10,7,7,0
2008,3,REG,2008-09-21,NE,MIA,13,38,7,7,1
2008,3,REG,2008-09-21,NYG,CIN,26,23,7,7,0
2008,3,REG,2008-09-21,TEN,HOU,31,12,7,14,1
2008,3,REG,2008-09-21,WAS,ARI,24,17,7,7,0
2008,3,REG,2008-09-21,DEN,NO,34,32,7,7,0
2008,3,REG,2008-09-21,SEA,LA,37,13,7,7,1
2008,3,REG,2008-09-21,SF,DET,31,13,7,7,0
2008,3,REG,2008-09-21,BAL,CLE,28,10,14,7,1
2008,3,REG,2008-09-21,IND,JAX,21,23,7,7,1
2008,3,REG,2008-09-21,PHI,PIT,15,6,6,7,0
2008,3,REG,2008-09-21,GB,DAL,16,27,7,6,0
2008,3,REG,2008-09-22,LAC,NYJ,48,29,8,8,0
2008,4,REG,2008-09-28,CAR,ATL,24,9,7,7,1
2008,4,REG,2008-09-28,CIN,CLE,12,20,7,7,1
2008,4,REG,2008-09-28,JAX,HOU,30,27,7,7,1
2008,4,REG,2008-09-28,KC,DEN,33,19,7,7,1
2008,4,REG,2008-09-28,NO,SF,31,17,7,7,0
2008,4,REG,2008-09-28,NYJ,ARI,56,35,6,7,0
2008,4,REG,2008-09-28,TB,GB,30,21,7,7,0
2008,4,REG,2008-09-28,TEN,MIN,30,17,7,7,0
2008,4,REG,2008-09-28,LV,LAC,18,28,7,6,1
2008,4,REG,2008-09-28,LA,BUF,14,31,7,7,0
2008,4,REG,2008-09-28,DAL,WAS,24,26,7,7,1
2008,4,REG,2008-09-28,CHI,PHI,24,20,7,7,0
2008,4,REG,2008-09-29,PIT,BAL,23,20,8,8,1
2008,5,REG,2008-10-05,BAL,TEN,10,13,6,7,0
2008,5,REG,2008-10-05,CAR,KC,34,0,7,7,0
2008,5,REG,2008-10-05,DET,CHI,7,34,14,7,1
2008,5,REG,2008-10-05,GB,ATL,24,27,7,7,0
2008,5,REG,2008-10-05,HOU,IND,27,31,7,14,1
2008,5,REG,2008-10-05,MIA,LAC,17,10,14,7,0
2008,5,REG,2008-10-05,NYG,SEA,44,6,14,14,0
2008,5,REG,2008-10-05,PHI,WAS,17,23,7,7,1
2008,5,REG,2008-10-05,DEN,TB,16,13,7,7,0
2008,5,REG,2008-10-05,ARI,BUF,41,17,7,7,0
2008,5,REG,2008-10-05,DAL,CIN,31,22,7,7,0
2008,5,REG,2008-10-05,SF,NE,21,30,7,14,0
2008,5,REG,2008-10-05,JAX,PIT,21,26,7,6,0
2008,5,REG,2008-10-06,NO,MIN,27,30,8,8,0
2008,6,REG,2008-10-12,ATL,CHI,22,20,7,7,0
2008,6,REG,2008-10-12,HOU,MIA,29,28,7,7,0
2008,6,REG,2008-10-12,IND,BAL,31,3,7,7,0
2008,6,REG,2008-10-12,MIN,DET,12,10,6,7,1
2008,6,REG,2008-10-12,NO,LV,34,3,6,14,0
2008,6,REG,2008-10-12,NYJ,CIN,26,14,14,7,0
2008,6,REG,2008-10-12,TB,CAR,27,3,7,7,1
2008,6,REG,2008-10-12,WAS,LA,17,19,7,14,0
2008,6,REG,2008-10-12,DEN,JAX,17,24,7,7,0
2008,6,REG,2008-10-12,ARI,DAL,30,24,7,7,0
2008,6,REG,2008-10-12,SEA,GB,17,27,7,7,0
2008,6,REG,2008-10-12,SF,PHI,26,40,7,7,0
2008,6,REG,2008-10-12,LAC,NE,30,10,7,7,0
2008,6,REG,2008-10-13,CLE,NYG,35,14,15,8,0
2008,7,REG,2008-10-19,BUF,LAC,23,14,14,7,0
2008,7,REG,2008-10-19,CAR,NO,30,7,7,7,1
2008,7,REG,2008-10-19,CHI,MIN,48,41,7,7,1
2008,7,REG,2008-10-19,CIN,PIT,10,38,7,14,1
2008,7,REG,2008-10-19,KC,TEN,10,34,14,14,0
2008,7,REG,2008-10-19,MIA,BAL,13,27,7,7,0
2008,7,REG,2008-10-19,NYG,SF,29,17,6,7,0
2008,7,REG,2008-10-19,LA,DAL,34,14,7,7,0
2008,7,REG,2008-10-19,HOU,DET,28,21,7,7,0
2008,7,REG,2008-10-19,GB,IND,34,14,7,7,0
2008,7,REG,2008-10-19,LV,NYJ,16,13,7,7,0
2008,7,REG,2008-10-19,WAS,CLE,14,11,7,6,0
2008,7,REG,2008-10-19,TB,SEA,20,10,7,7,0
2008,7,REG,2008-10-20,NE,DEN,41,7,8,8,0
2008,8,REG,2008-10-26,BAL,LV,29,10,7,7,0
2008,8,REG,2008-10-26,CAR,ARI,27,23,7,14,0
2008,8,REG,2008-10-26,DAL,TB,13,9,7,7,0
2008,8,REG,2008-10-26,DET,WAS,17,25,7,7,0
2008,8,REG,2008-10-26,MIA,BUF,25,16,7,7,1
2008,8,REG,2008-10-26,NE,LA,23,16,6,7,0
2008,8,REG,2008-10-26,NO,LAC,37,32,7,7,0
2008,8,REG,2008-10-26,NYJ,KC,28,24,7,7,0
2008,8,REG,2008-10-26,PHI,ATL,27,14,14,14,0
2008,8,REG,2008-10-26,HOU,CIN,35,6,7,7,0
2008,8,REG,2008-10-26,JAX,CLE,17,23,14,7,0
2008,8,REG,2008-10-26,PIT,NYG,14,21,7,7,0
2008,8,REG,2008-10-26,SF,SEA,13,34,7,7,1
2008,8,REG,2008-10-27,TEN,IND,31,21,8,8,1
2008,9,REG,2008-11-02,BUF,NYJ,17,26,7,7,1
2008,9,REG,2008-11-02,CHI,DET,27,23,14,7,1
2008,9,REG,2008-11-02,CIN,JAX,21,19,7,7,0
2008,9,REG,2008-11-02,CLE,BAL,27,37,7,7,1
2008,9,REG,2008-11-02,KC,TB,27,30,7,7,0
2008,9,REG,2008-11-02,MIN,HOU,28,21,14,7,0
2008,9,REG,2008-11-02,LA,ARI,13,34,7,7,1
2008,9,REG,2008-11-02,TEN,GB,19,16,6,14,0
2008,9,REG,2008-11-02,DEN,MIA,17,26,13,7,0
2008,9,REG,2008-11-02,NYG,DAL,35,14,7,7,1
2008,9,REG,2008-11-02,LV,ATL,0,24,7,7,0
2008,9,REG,2008-11-02,SEA,PHI,7,26,7,7,0
2008,9,REG,2008-11-02,IND,NE,18,15,6,7,0
2008,9,REG,2008-11-03,WAS,PIT,6,23,8,8,0
2008,10,REG,2008-11-06,CLE,DEN,30,34,4,4,0
2008,10,REG,2008-11-09,ATL,NO,34,20,7,14,1
2008,10,REG,2008-11-09,CHI,TEN,14,21,7,7,0
2008,10,REG,2008-11-09,DET,JAX,14,38,7,7,0
2008,10,REG,2008-11-09,HOU,BAL,13,41,7,7,0
2008,10,REG,2008-11-09,MIA,SEA,21,19,7,7,0
2008,10,REG,2008-11-09,MIN,GB,28,27,7,7,1
2008,10,REG,2008-11-09,NE,BUF,20,10,7,7,1
2008,10,REG,2008-11-09,NYJ,LA,47,3,7,7,0
2008,10,REG,2008-11-09,LV,CAR,6,17,7,14,0
2008,10,REG,2008-11-09,PIT,IND,20,24,6,7,0
2008,10,REG,2008-11-09,LAC,KC,20,19,14,7,1
2008,10,REG,2008-11-09,PHI,NYG,31,36,7,7,1
2008,10,REG,2008-11-10,ARI,SF,29,24,8,15,1
2008,11,REG,2008-11-13,NE,NYJ,31,34,4,4,1
2008,11,REG,2008-11-16,ATL,DEN,20,24,7,10,0
